"OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
"FS_FIADB","PLOTGEOM","INVYR","NUMBER",22,NA,NA,"Y",3
"FS_FIADB","PLOTGEOM","UNITCD","NUMBER",22,NA,NA,"Y",4
"FS_FIADB","PLOTGEOM","COUNTYCD","NUMBER",22,NA,NA,"Y",5
"FS_FIADB","PLOTGEOM","PLOT","NUMBER",22,NA,NA,"Y",6
"FS_FIADB","PLOTGEOM","LAT","NUMBER",22,NA,NA,"Y",7
"FS_FIADB","PLOTGEOM","LON","NUMBER",22,NA,NA,"Y",8
"FS_FIADB","PLOTGEOM","CONGCD","NUMBER",22,NA,NA,"Y",9
"FS_FIADB","PLOTGEOM","ECOSUBCD","VARCHAR2",7,NA,NA,"Y",10
"FS_FIADB","PLOTGEOM","HUC","NUMBER",22,NA,NA,"Y",11
"FS_FIADB","PLOTGEOM","EMAP_HEX","NUMBER",22,NA,NA,"Y",12
"FS_FIADB","PLOTGEOM","FIPSCOUNTY","NUMBER",22,NA,NA,"Y",13
"FS_FIADB","PLOTGEOM","ROADLESSCD","VARCHAR2",4,NA,NA,"Y",14
"FS_FIADB","PLOTGEOM","CREATED_BY","VARCHAR2",30,NA,NA,"Y",15
"FS_FIADB","PLOTGEOM","CREATED_DATE","DATE",7,NA,NA,"Y",16
"FS_FIADB","PLOTGEOM","CREATED_IN_INSTANCE","NUMBER",22,6,0,"Y",17
"FS_FIADB","PLOTGEOM","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",18
"FS_FIADB","PLOTGEOM","MODIFIED_DATE","DATE",7,NA,NA,"Y",19
"FS_FIADB","PLOTGEOM","MODIFIED_IN_INSTANCE","NUMBER",22,6,0,"Y",20
"FS_FIADB","PLOTGEOM","ALP_ADFORCD","NUMBER",22,NA,NA,"Y",21
"FS_FIADB","PLOTGEOM","FVS_VARIANT","VARCHAR2",2,NA,NA,"Y",22
"FS_FIADB","PLOTGEOM","FVS_LOC_CD","NUMBER",22,6,0,"Y",23
"FS_FIADB","PLOTGEOM","FVS_REGION","NUMBER",22,2,0,"Y",24
"FS_FIADB","PLOTGEOM","FVS_FOREST","NUMBER",22,2,0,"Y",25
"FS_FIADB","PLOTGEOM","FVS_DISTRICT","NUMBER",22,2,0,"Y",26
"FS_FIADB","PLOTGEOM","ECO_UNIT_PNW","VARCHAR2",10,NA,NA,"Y",27
"FS_FIADB","PLOTGEOM","PRECIPITATION","NUMBER",22,NA,NA,"Y",28
"FS_FIADB","PLOTSNAP","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","PLOTSNAP","SRV_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","PLOTSNAP","CTY_CN","VARCHAR2",34,NA,NA,"N",3
"FS_FIADB","PLOTSNAP","PREV_PLT_CN","VARCHAR2",34,NA,NA,"Y",4
"FS_FIADB","PLOTSNAP","INVYR","NUMBER",22,4,0,"N",5
"FS_FIADB","PLOTSNAP","STATECD","NUMBER",22,4,0,"N",6
"FS_FIADB","PLOTSNAP","UNITCD","NUMBER",22,2,0,"N",7
"FS_FIADB","PLOTSNAP","COUNTYCD","NUMBER",22,3,0,"N",8
"FS_FIADB","PLOTSNAP","PLOT","NUMBER",22,5,0,"N",9
"FS_FIADB","PLOTSNAP","PLOT_STATUS_CD","NUMBER",22,1,0,"Y",10
"FS_FIADB","PLOTSNAP","PLOT_NONSAMPLE_REASN_CD","NUMBER",22,2,0,"Y",11
"FS_FIADB","PLOTSNAP","MEASYEAR","NUMBER",22,4,0,"Y",12
"FS_FIADB","PLOTSNAP","MEASMON","NUMBER",22,2,0,"Y",13
"FS_FIADB","PLOTSNAP","MEASDAY","NUMBER",22,2,0,"Y",14
"FS_FIADB","PLOTSNAP","REMPER","NUMBER",22,3,1,"Y",15
"FS_FIADB","PLOTSNAP","KINDCD","NUMBER",22,2,0,"N",16
"FS_FIADB","PLOTSNAP","DESIGNCD","NUMBER",22,4,0,"Y",17
"FS_FIADB","PLOTSNAP","RDDISTCD","NUMBER",22,2,0,"Y",18
"FS_FIADB","PLOTSNAP","WATERCD","NUMBER",22,2,0,"Y",19
"FS_FIADB","PLOTSNAP","LAT","NUMBER",22,8,6,"Y",20
"FS_FIADB","PLOTSNAP","LON","NUMBER",22,9,6,"Y",21
"FS_FIADB","PLOTSNAP","ELEV","NUMBER",22,5,0,"Y",22
"FS_FIADB","PLOTSNAP","GROW_TYP_CD","NUMBER",22,2,0,"Y",23
"FS_FIADB","PLOTSNAP","MORT_TYP_CD","NUMBER",22,2,0,"Y",24
"FS_FIADB","PLOTSNAP","P2PANEL","NUMBER",22,2,0,"Y",25
"FS_FIADB","PLOTSNAP","P3PANEL","NUMBER",22,2,0,"Y",26
"FS_FIADB","PLOTSNAP","ECOSUBCD","VARCHAR2",7,NA,NA,"Y",27
"FS_FIADB","PLOTSNAP","CONGCD","NUMBER",22,NA,NA,"Y",28
"FS_FIADB","PLOTSNAP","MANUAL","NUMBER",22,3,1,"N",29
"FS_FIADB","PLOTSNAP","MANUAL_DB","NUMBER",22,3,1,"Y",30
"FS_FIADB","PLOTSNAP","SUBPANEL","NUMBER",22,2,0,"Y",31
"FS_FIADB","PLOTSNAP","KINDCD_NC","NUMBER",22,2,0,"Y",32
"FS_FIADB","PLOTSNAP","QA_STATUS","NUMBER",22,1,0,"Y",33
"FS_FIADB","PLOTSNAP","CREATED_BY","VARCHAR2",30,NA,NA,"Y",34
"FS_FIADB","PLOTSNAP","CREATED_DATE","DATE",7,NA,NA,"Y",35
"FS_FIADB","PLOTSNAP","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",36
"FS_FIADB","PLOTSNAP","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",37
"FS_FIADB","PLOTSNAP","MODIFIED_DATE","DATE",7,NA,NA,"Y",38
"FS_FIADB","PLOTSNAP","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",39
"FS_FIADB","PLOTSNAP","MICROPLOT_LOC","VARCHAR2",12,NA,NA,"Y",40
"FS_FIADB","PLOTSNAP","DECLINATION","NUMBER",22,4,1,"Y",41
"FS_FIADB","PLOTSNAP","EMAP_HEX","NUMBER",22,NA,NA,"Y",42
"FS_FIADB","PLOTSNAP","SAMP_METHOD_CD","NUMBER",22,1,0,"Y",43
"FS_FIADB","PLOTSNAP","SUBP_EXAMINE_CD","NUMBER",22,1,0,"N",44
"FS_FIADB","PLOTSNAP","MACRO_BREAKPOINT_DIA","NUMBER",22,2,0,"Y",45
"FS_FIADB","PLOTSNAP","INTENSITY","VARCHAR2",3,NA,NA,"Y",46
"FS_FIADB","PLOTSNAP","CYCLE","NUMBER",22,2,0,"Y",47
"FS_FIADB","PLOTSNAP","SUBCYCLE","NUMBER",22,2,0,"Y",48
"FS_FIADB","PLOTSNAP","ECO_UNIT_PNW","VARCHAR2",10,NA,NA,"Y",49
"FS_FIADB","PLOTSNAP","TOPO_POSITION_PNW","VARCHAR2",2,NA,NA,"Y",50
"FS_FIADB","PLOTSNAP","EVAL_GRP_CN","VARCHAR2",34,NA,NA,"N",51
"FS_FIADB","PLOTSNAP","EVAL_GRP","NUMBER",22,6,0,"N",52
"FS_FIADB","PLOTSNAP","EXPALL","NUMBER",22,NA,NA,"Y",53
"FS_FIADB","PLOTSNAP","EXPCURR","NUMBER",22,NA,NA,"Y",54
"FS_FIADB","PLOTSNAP","EXPVOL","NUMBER",22,NA,NA,"Y",55
"FS_FIADB","PLOTSNAP","EXPGROW","NUMBER",22,NA,NA,"Y",56
"FS_FIADB","PLOTSNAP","EXPMORT","NUMBER",22,NA,NA,"Y",57
"FS_FIADB","PLOTSNAP","EXPREMV","NUMBER",22,NA,NA,"Y",58
"FS_FIADB","PLOTSNAP","EXPCHNG","NUMBER",22,NA,NA,"Y",59
"FS_FIADB","PLOTSNAP","EXPDWM","NUMBER",22,NA,NA,"Y",60
"FS_FIADB","PLOTSNAP","EXPREGEN","NUMBER",22,NA,NA,"Y",61
"FS_FIADB","PLOTSNAP","EXPINV","NUMBER",22,NA,NA,"Y",62
"FS_FIADB","PLOTSNAP","EXPP2VEG","NUMBER",22,NA,NA,"Y",63
"FS_FIADB","PLOTSNAP","EXPSOIL","NUMBER",22,NA,NA,"Y",64
"FS_FIADB","PLOTSNAP","EXPCRWN","NUMBER",22,NA,NA,"Y",65
"FS_FIADB","PLOTSNAP","EXPGRNDLYR","NUMBER",22,NA,NA,"Y",66
"FS_FIADB","PLOTSNAP","ADJ_EXPALL","NUMBER",22,NA,NA,"Y",67
"FS_FIADB","PLOTSNAP","ADJ_EXPCURR","NUMBER",22,NA,NA,"Y",68
"FS_FIADB","PLOTSNAP","ADJ_EXPVOL_MACR","NUMBER",22,NA,NA,"Y",69
"FS_FIADB","PLOTSNAP","ADJ_EXPVOL_SUBP","NUMBER",22,NA,NA,"Y",70
"FS_FIADB","PLOTSNAP","ADJ_EXPVOL_MICR","NUMBER",22,NA,NA,"Y",71
"FS_FIADB","PLOTSNAP","ADJ_EXPGROW_MACR","NUMBER",22,NA,NA,"Y",72
"FS_FIADB","PLOTSNAP","ADJ_EXPGROW_SUBP","NUMBER",22,NA,NA,"Y",73
"FS_FIADB","PLOTSNAP","ADJ_EXPGROW_MICR","NUMBER",22,NA,NA,"Y",74
"FS_FIADB","PLOTSNAP","ADJ_EXPMORT_MACR","NUMBER",22,NA,NA,"Y",75
"FS_FIADB","PLOTSNAP","ADJ_EXPMORT_SUBP","NUMBER",22,NA,NA,"Y",76
"FS_FIADB","PLOTSNAP","ADJ_EXPMORT_MICR","NUMBER",22,NA,NA,"Y",77
"FS_FIADB","PLOTSNAP","ADJ_EXPREMV_MACR","NUMBER",22,NA,NA,"Y",78
"FS_FIADB","PLOTSNAP","ADJ_EXPREMV_SUBP","NUMBER",22,NA,NA,"Y",79
"FS_FIADB","PLOTSNAP","ADJ_EXPREMV_MICR","NUMBER",22,NA,NA,"Y",80
"FS_FIADB","PLOTSNAP","ADJ_EXPCHNG_MACR","NUMBER",22,NA,NA,"Y",81
"FS_FIADB","PLOTSNAP","ADJ_EXPCHNG_SUBP","NUMBER",22,NA,NA,"Y",82
"FS_FIADB","PLOTSNAP","ADJ_EXPCHNG_MICR","NUMBER",22,NA,NA,"Y",83
"FS_FIADB","PLOTSNAP","ADJ_EXPDWM_CWD","NUMBER",22,NA,NA,"Y",84
"FS_FIADB","PLOTSNAP","ADJ_EXPDWM_FWD_SM","NUMBER",22,NA,NA,"Y",85
"FS_FIADB","PLOTSNAP","ADJ_EXPDWM_FWD_LG","NUMBER",22,NA,NA,"Y",86
"FS_FIADB","PLOTSNAP","ADJ_EXPDWM_DUFF","NUMBER",22,NA,NA,"Y",87
"FS_FIADB","PLOTSNAP","ADJ_EXPDWM_PILE","NUMBER",22,NA,NA,"Y",88
"FS_FIADB","PLOTSNAP","ADJ_EXPREGEN_MICR","NUMBER",22,NA,NA,"Y",89
"FS_FIADB","PLOTSNAP","ADJ_EXPINV_SUBP","NUMBER",22,NA,NA,"Y",90
"FS_FIADB","PLOTSNAP","ADJ_EXPP2VEG_SUBP","NUMBER",22,NA,NA,"Y",91
"FS_FIADB","PLOTSNAP","ADJ_EXPSOIL","NUMBER",22,NA,NA,"Y",92
"FS_FIADB","PLOTSNAP","ADJ_EXPGRNDLYR_MICROQUAD","NUMBER",22,NA,NA,"Y",93
"FS_FIADB","PLOT_REGEN","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","PLOT_REGEN","PLT_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","PLOT_REGEN","INVYR","NUMBER",22,4,0,"N",3
"FS_FIADB","PLOT_REGEN","STATECD","NUMBER",22,4,0,"N",4
"FS_FIADB","PLOT_REGEN","UNITCD","NUMBER",22,2,0,"N",5
"FS_FIADB","PLOT_REGEN","COUNTYCD","NUMBER",22,3,0,"N",6
"FS_FIADB","PLOT_REGEN","PLOT","NUMBER",22,5,0,"N",7
"FS_FIADB","PLOT_REGEN","BROWSE_IMPACT","NUMBER",22,1,0,"Y",8
"FS_FIADB","PLOT_REGEN","CREATED_BY","VARCHAR2",30,NA,NA,"Y",9
"FS_FIADB","PLOT_REGEN","CREATED_DATE","DATE",7,NA,NA,"Y",10
"FS_FIADB","PLOT_REGEN","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",11
"FS_FIADB","PLOT_REGEN","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",12
"FS_FIADB","PLOT_REGEN","MODIFIED_DATE","DATE",7,NA,NA,"Y",13
"FS_FIADB","PLOT_REGEN","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",14
"FS_FIADB","PLOT_REGEN","CYCLE","NUMBER",22,2,0,"Y",15
"FS_FIADB","PLOT_REGEN","SUBCYCLE","NUMBER",22,2,0,"Y",16
"FS_FIADB","POP_ESTN_UNIT","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","POP_ESTN_UNIT","EVAL_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","POP_ESTN_UNIT","RSCD","NUMBER",22,2,0,"N",3
"FS_FIADB","POP_ESTN_UNIT","EVALID","NUMBER",22,6,0,"N",4
"FS_FIADB","POP_ESTN_UNIT","ESTN_UNIT","NUMBER",22,6,0,"N",5
"FS_FIADB","POP_ESTN_UNIT","ESTN_UNIT_DESCR","VARCHAR2",255,NA,NA,"Y",6
"FS_FIADB","POP_ESTN_UNIT","STATECD","NUMBER",22,4,0,"N",7
"FS_FIADB","POP_ESTN_UNIT","AREALAND_EU","NUMBER",22,12,2,"Y",8
"FS_FIADB","POP_ESTN_UNIT","AREATOT_EU","NUMBER",22,12,2,"Y",9
"FS_FIADB","POP_ESTN_UNIT","AREA_USED","NUMBER",22,12,2,"Y",10
"FS_FIADB","POP_ESTN_UNIT","AREA_SOURCE","VARCHAR2",50,NA,NA,"Y",11
"FS_FIADB","POP_ESTN_UNIT","P1PNTCNT_EU","NUMBER",22,12,0,"Y",12
"FS_FIADB","POP_ESTN_UNIT","P1SOURCE","VARCHAR2",50,NA,NA,"Y",13
"FS_FIADB","POP_ESTN_UNIT","CREATED_BY","VARCHAR2",30,NA,NA,"Y",14
"FS_FIADB","POP_ESTN_UNIT","CREATED_DATE","DATE",7,NA,NA,"Y",15
"FS_FIADB","POP_ESTN_UNIT","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",16
"FS_FIADB","POP_ESTN_UNIT","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",17
"FS_FIADB","POP_ESTN_UNIT","MODIFIED_DATE","DATE",7,NA,NA,"Y",18
"FS_FIADB","POP_ESTN_UNIT","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",19
"FS_FIADB","POP_EVAL","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","POP_EVAL","EVAL_GRP_CN","VARCHAR2",34,NA,NA,"Y",2
"FS_FIADB","POP_EVAL","RSCD","NUMBER",22,2,0,"N",3
"FS_FIADB","POP_EVAL","EVALID","NUMBER",22,6,0,"N",4
"FS_FIADB","POP_EVAL","EVAL_DESCR","VARCHAR2",255,NA,NA,"Y",5
"FS_FIADB","POP_EVAL","STATECD","NUMBER",22,4,0,"N",6
"FS_FIADB","POP_EVAL","LOCATION_NM","VARCHAR2",255,NA,NA,"Y",7
"FS_FIADB","POP_EVAL","REPORT_YEAR_NM","VARCHAR2",255,NA,NA,"Y",8
"FS_FIADB","POP_EVAL","START_INVYR","NUMBER",22,4,0,"Y",9
"FS_FIADB","POP_EVAL","END_INVYR","NUMBER",22,4,0,"Y",10
"FS_FIADB","POP_EVAL","LAND_ONLY","VARCHAR2",1,NA,NA,"Y",11
"FS_FIADB","POP_EVAL","TIMBERLAND_ONLY","VARCHAR2",1,NA,NA,"Y",12
"FS_FIADB","POP_EVAL","GROWTH_ACCT","VARCHAR2",1,NA,NA,"Y",13
"FS_FIADB","POP_EVAL","ESTN_METHOD","VARCHAR2",40,NA,NA,"Y",14
"FS_FIADB","POP_EVAL","NOTES","VARCHAR2",2000,NA,NA,"Y",15
"FS_FIADB","POP_EVAL","CREATED_BY","VARCHAR2",30,NA,NA,"Y",16
"FS_FIADB","POP_EVAL","CREATED_DATE","DATE",7,NA,NA,"Y",17
"FS_FIADB","POP_EVAL","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",18
"FS_FIADB","POP_EVAL","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",19
"FS_FIADB","POP_EVAL","MODIFIED_DATE","DATE",7,NA,NA,"Y",20
"FS_FIADB","POP_EVAL","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",21
"FS_FIADB","POP_EVAL_ATTRIBUTE","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","POP_EVAL_ATTRIBUTE","EVAL_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","POP_EVAL_ATTRIBUTE","ATTRIBUTE_NBR","NUMBER",22,6,0,"N",3
"FS_FIADB","POP_EVAL_ATTRIBUTE","STATECD","NUMBER",22,4,0,"Y",4
"FS_FIADB","POP_EVAL_ATTRIBUTE","CREATED_BY","VARCHAR2",30,NA,NA,"Y",5
"FS_FIADB","POP_EVAL_ATTRIBUTE","CREATED_DATE","DATE",7,NA,NA,"Y",6
"FS_FIADB","POP_EVAL_ATTRIBUTE","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",7
"FS_FIADB","POP_EVAL_ATTRIBUTE","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",8
"FS_FIADB","POP_EVAL_ATTRIBUTE","MODIFIED_DATE","DATE",7,NA,NA,"Y",9
"FS_FIADB","POP_EVAL_ATTRIBUTE","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",10
"FS_FIADB","POP_EVAL_GRP","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","POP_EVAL_GRP","RSCD","NUMBER",22,2,0,"N",2
"FS_FIADB","POP_EVAL_GRP","EVAL_GRP","NUMBER",22,6,0,"N",3
"FS_FIADB","POP_EVAL_GRP","EVAL_GRP_DESCR","VARCHAR2",255,NA,NA,"Y",4
"FS_FIADB","POP_EVAL_GRP","STATECD","NUMBER",22,4,0,"N",5
"FS_FIADB","POP_EVAL_GRP","NOTES","VARCHAR2",2000,NA,NA,"Y",6
"FS_FIADB","POP_EVAL_GRP","CREATED_BY","VARCHAR2",30,NA,NA,"Y",7
"FS_FIADB","POP_EVAL_GRP","CREATED_DATE","DATE",7,NA,NA,"Y",8
"FS_FIADB","POP_EVAL_GRP","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",9
"FS_FIADB","POP_EVAL_GRP","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",10
"FS_FIADB","POP_EVAL_GRP","MODIFIED_DATE","DATE",7,NA,NA,"Y",11
"FS_FIADB","POP_EVAL_GRP","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",12
"FS_FIADB","POP_EVAL_TYP","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","POP_EVAL_TYP","EVAL_GRP_CN","VARCHAR2",34,NA,NA,"Y",2
"FS_FIADB","POP_EVAL_TYP","EVAL_CN","VARCHAR2",34,NA,NA,"N",3
"FS_FIADB","POP_EVAL_TYP","EVAL_TYP","VARCHAR2",15,NA,NA,"Y",4
"FS_FIADB","POP_EVAL_TYP","CREATED_BY","VARCHAR2",30,NA,NA,"Y",5
"FS_FIADB","POP_EVAL_TYP","CREATED_DATE","DATE",7,NA,NA,"Y",6
"FS_FIADB","POP_EVAL_TYP","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",7
"FS_FIADB","POP_EVAL_TYP","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",8
"FS_FIADB","POP_EVAL_TYP","MODIFIED_DATE","DATE",7,NA,NA,"Y",9
"FS_FIADB","POP_EVAL_TYP","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",10
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","STRATUM_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","PLT_CN","VARCHAR2",34,NA,NA,"N",3
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","STATECD","NUMBER",22,4,0,"N",4
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","INVYR","NUMBER",22,4,0,"N",5
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","UNITCD","NUMBER",22,2,0,"N",6
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","COUNTYCD","NUMBER",22,3,0,"N",7
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","PLOT","NUMBER",22,5,0,"N",8
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","RSCD","NUMBER",22,2,0,"N",9
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","EVALID","NUMBER",22,6,0,"N",10
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","ESTN_UNIT","NUMBER",22,6,0,"N",11
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","STRATUMCD","NUMBER",22,6,0,"N",12
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","CREATED_BY","VARCHAR2",30,NA,NA,"Y",13
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","CREATED_DATE","DATE",7,NA,NA,"Y",14
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",15
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",16
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","MODIFIED_DATE","DATE",7,NA,NA,"Y",17
"FS_FIADB","POP_PLOT_STRATUM_ASSGN","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",18
"FS_FIADB","POP_STRATUM","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","POP_STRATUM","ESTN_UNIT_CN","VARCHAR2",34,NA,NA,"N",2
"FS_FIADB","POP_STRATUM","RSCD","NUMBER",22,2,0,"N",3
"FS_FIADB","POP_STRATUM","EVALID","NUMBER",22,6,0,"N",4
"FS_FIADB","POP_STRATUM","ESTN_UNIT","NUMBER",22,6,0,"N",5
"FS_FIADB","POP_STRATUM","STRATUMCD","NUMBER",22,6,0,"N",6
"FS_FIADB","POP_STRATUM","STRATUM_DESCR","VARCHAR2",255,NA,NA,"N",7
"FS_FIADB","POP_STRATUM","STATECD","NUMBER",22,4,0,"N",8
"FS_FIADB","POP_STRATUM","P1POINTCNT","NUMBER",22,12,0,"Y",9
"FS_FIADB","POP_STRATUM","P2POINTCNT","NUMBER",22,12,0,"Y",10
"FS_FIADB","POP_STRATUM","EXPNS","NUMBER",22,NA,NA,"Y",11
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_MACR","NUMBER",22,NA,NA,"Y",12
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_SUBP","NUMBER",22,NA,NA,"Y",13
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_MICR","NUMBER",22,NA,NA,"Y",14
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_CWD","NUMBER",22,NA,NA,"Y",15
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_FWD_SM","NUMBER",22,NA,NA,"Y",16
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_FWD_LG","NUMBER",22,NA,NA,"Y",17
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_DUFF","NUMBER",22,NA,NA,"Y",18
"FS_FIADB","POP_STRATUM","CREATED_BY","VARCHAR2",30,NA,NA,"Y",19
"FS_FIADB","POP_STRATUM","CREATED_DATE","DATE",7,NA,NA,"Y",20
"FS_FIADB","POP_STRATUM","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",21
"FS_FIADB","POP_STRATUM","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",22
"FS_FIADB","POP_STRATUM","MODIFIED_DATE","DATE",7,NA,NA,"Y",23
"FS_FIADB","POP_STRATUM","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",24
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_PILE","NUMBER",22,NA,NA,"Y",25
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_REGEN_MICR","NUMBER",22,NA,NA,"Y",26
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_INV_SUBP","NUMBER",22,NA,NA,"Y",27
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_P2VEG_SUBP","NUMBER",22,NA,NA,"Y",28
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_GRNDLYR_MICROQUAD","NUMBER",22,NA,NA,"Y",29
"FS_FIADB","POP_STRATUM","ADJ_FACTOR_SOIL","NUMBER",22,NA,NA,"Y",30
"FS_FIADB","PROJECT","CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","PROJECT","RSCD","NUMBER",22,2,0,"N",2
"FS_FIADB","PROJECT","NAME","VARCHAR2",200,NA,NA,"N",3
"FS_FIADB","PROJECT","CREATED_BY","VARCHAR2",30,NA,NA,"Y",4
"FS_FIADB","PROJECT","CREATED_DATE","DATE",7,NA,NA,"Y",5
"FS_FIADB","PROJECT","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",6
"FS_FIADB","PROJECT","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",7
"FS_FIADB","PROJECT","MODIFIED_DATE","DATE",7,NA,NA,"Y",8
"FS_FIADB","PROJECT","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",9
"FS_FIADB","REF_CITATION","CITATION_NBR","NUMBER",22,7,0,"N",1
"FS_FIADB","REF_CITATION","CITATION","VARCHAR2",2000,NA,NA,"Y",2
"FS_FIADB","REF_CITATION","CREATED_BY","VARCHAR2",30,NA,NA,"Y",3
"FS_FIADB","REF_CITATION","CREATED_DATE","DATE",7,NA,NA,"Y",4
"FS_FIADB","REF_CITATION","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",5
"FS_FIADB","REF_CITATION","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",6
"FS_FIADB","REF_CITATION","MODIFIED_DATE","DATE",7,NA,NA,"Y",7
"FS_FIADB","REF_CITATION","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",8
"FS_FIADB","REF_DAMAGE_AGENT","CODE","NUMBER",22,5,0,"N",1
"FS_FIADB","REF_DAMAGE_AGENT","COMMON_NAME","VARCHAR2",80,NA,NA,"N",2
"FS_FIADB","REF_DAMAGE_AGENT","SCIENTIFIC_NAME","VARCHAR2",80,NA,NA,"Y",3
"FS_FIADB","REF_DAMAGE_AGENT","THRESHOLD","VARCHAR2",2000,NA,NA,"Y",4
"FS_FIADB","REF_DAMAGE_AGENT","CREATED_BY","VARCHAR2",30,NA,NA,"Y",5
"FS_FIADB","REF_DAMAGE_AGENT","CREATED_DATE","DATE",7,NA,NA,"Y",6
"FS_FIADB","REF_DAMAGE_AGENT","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",7
"FS_FIADB","REF_DAMAGE_AGENT","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",8
"FS_FIADB","REF_DAMAGE_AGENT","MODIFIED_DATE","DATE",7,NA,NA,"Y",9
